,Year,Timesteps,From reg,To reg,Carrier,Value
3247,2022,8,reg1,reg3,Final_electricity,57726.12262671941
3248,2022,9,reg1,reg3,Final_electricity,108330.1069156864
3249,2022,10,reg1,reg3,Final_electricity,175892.9975200867
3250,2022,11,reg1,reg3,Final_electricity,173801.8245969137
3251,2022,12,reg1,reg3,Final_electricity,151720.25723283584
3252,2022,13,reg1,reg3,Final_electricity,137584.43346315605
3253,2022,14,reg1,reg3,Final_electricity,217801.87344745186
3254,2022,15,reg1,reg3,Final_electricity,251737.63484805383
3255,2022,16,reg1,reg3,Final_electricity,272005.19340611435
3256,2022,17,reg1,reg3,Final_electricity,229100.38963779915
3257,2022,18,reg1,reg3,Final_electricity,146306.64965712078
3258,2022,19,reg1,reg3,Final_electricity,64529.86671380997
3259,2022,20,reg1,reg3,Final_electricity,0.0
3260,2022,21,reg1,reg3,Final_electricity,43989.31109543925
3261,2022,22,reg1,reg3,Final_electricity,212261.37265565968
3262,2022,23,reg1,reg3,Final_electricity,308836.1127210204
3263,2022,24,reg1,reg3,Final_electricity,304818.1598303024
3264,2023,1,reg1,reg3,Final_electricity,466677.8254924808
3265,2023,2,reg1,reg3,Final_electricity,476364.24306967575
3266,2023,3,reg1,reg3,Final_electricity,464048.0462413465
3267,2023,4,reg1,reg3,Final_electricity,473103.3083856943
3268,2023,5,reg1,reg3,Final_electricity,478085.3079499324
3269,2023,6,reg1,reg3,Final_electricity,491020.48675413174
3270,2023,7,reg1,reg3,Final_electricity,490011.1822828693
3271,2023,8,reg1,reg3,Final_electricity,367743.6625733882
3272,2023,9,reg1,reg3,Final_electricity,427373.4367625308
3273,2023,10,reg1,reg3,Final_electricity,499452.8524909351
3274,2023,11,reg1,reg3,Final_electricity,490725.93920268555
3275,2023,12,reg1,reg3,Final_electricity,483708.0248065581
3276,2023,13,reg1,reg3,Final_electricity,468816.19834214187
3277,2023,14,reg1,reg3,Final_electricity,465028.87683082564
3278,2023,15,reg1,reg3,Final_electricity,454531.20197795844
3279,2023,16,reg1,reg3,Final_electricity,454137.8469325838
3280,2023,17,reg1,reg3,Final_electricity,487438.73204300785
3281,2023,18,reg1,reg3,Final_electricity,457217.86504531937
3282,2023,19,reg1,reg3,Final_electricity,367682.80904093344
3283,2023,20,reg1,reg3,Final_electricity,288101.89086054906
3284,2023,21,reg1,reg3,Final_electricity,345395.50340803876
3285,2023,22,reg1,reg3,Final_electricity,522718.6778363689
3286,2023,23,reg1,reg3,Final_electricity,475005.48780366365
3287,2023,24,reg1,reg3,Final_electricity,476203.52245363756
3288,2024,1,reg1,reg3,Final_electricity,496535.4010545186
3289,2024,2,reg1,reg3,Final_electricity,506838.1474583733
3290,2024,3,reg1,reg3,Final_electricity,493738.2937737215
3291,2024,4,reg1,reg3,Final_electricity,503369.7255051916
3292,2024,5,reg1,reg3,Final_electricity,508668.7205141377
3293,2024,6,reg1,reg3,Final_electricity,516079.7552203786
3294,2024,7,reg1,reg3,Final_electricity,423425.4600291603
3295,2024,8,reg1,reg3,Final_electricity,341055.61972464144
3296,2024,9,reg1,reg3,Final_electricity,453501.376472004
3297,2024,10,reg1,reg3,Final_electricity,418979.635508482
3298,2024,11,reg1,reg3,Final_electricity,390914.7570326207
3299,2024,12,reg1,reg3,Final_electricity,388498.3412654065
3300,2024,13,reg1,reg3,Final_electricity,394730.8900200874
3301,2024,14,reg1,reg3,Final_electricity,365227.10088189295
3302,2024,15,reg1,reg3,Final_electricity,372797.2829010758
3303,2024,16,reg1,reg3,Final_electricity,399585.0266899385
3304,2024,17,reg1,reg3,Final_electricity,469822.462901557
3305,2024,18,reg1,reg3,Final_electricity,396645.29920713545
3306,2024,19,reg1,reg3,Final_electricity,285451.0986208573
3307,2024,20,reg1,reg3,Final_electricity,200318.70612422717
3308,2024,21,reg1,reg3,Final_electricity,261153.39369051898
3309,2024,22,reg1,reg3,Final_electricity,451408.74303791166
3310,2024,23,reg1,reg3,Final_electricity,505392.93705629953
3311,2024,24,reg1,reg3,Final_electricity,506667.2004174347
3312,2025,1,reg1,reg3,Final_electricity,528575.4086228784
3313,2025,2,reg1,reg3,Final_electricity,539539.5342388027
3314,2025,3,reg1,reg3,Final_electricity,525598.7425514592
3315,2025,4,reg1,reg3,Final_electricity,535848.4588772869
3316,2025,5,reg1,reg3,Final_electricity,541487.619892454
3317,2025,6,reg1,reg3,Final_electricity,556128.1864496031
3318,2025,7,reg1,reg3,Final_electricity,595573.5675179514
3319,2025,8,reg1,reg3,Final_electricity,534762.0541765272
3320,2025,9,reg1,reg3,Final_electricity,536636.5823519032
3321,2025,10,reg1,reg3,Final_electricity,457221.4341345137
3322,2025,11,reg1,reg3,Final_electricity,429222.99294365227
3323,2025,12,reg1,reg3,Final_electricity,427469.3503895884
3324,2025,13,reg1,reg3,Final_electricity,434061.0183964434
3325,2025,14,reg1,reg3,Final_electricity,401722.7803712317
3326,2025,15,reg1,reg3,Final_electricity,407915.54205815145
3327,2025,16,reg1,reg3,Final_electricity,433717.1039375804
3328,2025,17,reg1,reg3,Final_electricity,505000.57498884015
3329,2025,18,reg1,reg3,Final_electricity,598153.7964489033
3330,2025,19,reg1,reg3,Final_electricity,480613.65327165276
3331,2025,20,reg1,reg3,Final_electricity,389695.5019149869
3332,2025,21,reg1,reg3,Final_electricity,454330.09849373216
3333,2025,22,reg1,reg3,Final_electricity,592008.4517503221
3334,2025,23,reg1,reg3,Final_electricity,538001.54935535
3335,2025,24,reg1,reg3,Final_electricity,539357.6133103418
3336,2026,1,reg1,reg3,Final_electricity,562947.2989487012
3337,2026,2,reg1,reg3,Final_electricity,574620.9391441995
3338,2026,3,reg1,reg3,Final_electricity,559778.0057442616
3339,2026,4,reg1,reg3,Final_electricity,570691.005473822
3340,2026,5,reg1,reg3,Final_electricity,576695.0899945041
3341,2026,6,reg1,reg3,Final_electricity,592283.1712505147
3342,2026,7,reg1,reg3,Final_electricity,541408.6486691772
3343,2026,8,reg1,reg3,Final_electricity,438351.24618545786
3344,2026,9,reg1,reg3,Final_electricity,554972.7381483816
3345,2026,10,reg1,reg3,Final_electricity,498246.4841340057
3346,2026,11,reg1,reg3,Final_electricity,470319.31534216885
3347,2026,12,reg1,reg3,Final_electricity,469276.6830726898
3348,2026,13,reg1,reg3,Final_electricity,476253.6069051203
3349,2026,14,reg1,reg3,Final_electricity,440874.6278841189
3350,2026,15,reg1,reg3,Final_electricity,445589.7201311772
3351,2026,16,reg1,reg3,Final_electricity,470333.32553202886
3352,2026,17,reg1,reg3,Final_electricity,542738.962106206
3353,2026,18,reg1,reg3,Final_electricity,510112.8880463265
3354,2026,19,reg1,reg3,Final_electricity,385764.94240564713
3355,2026,20,reg1,reg3,Final_electricity,288639.94268004305
3356,2026,21,reg1,reg3,Final_electricity,357351.00694895966
3357,2026,22,reg1,reg3,Final_electricity,572921.2968887362
3358,2026,23,reg1,reg3,Final_electricity,572983.4275518225
3359,2026,24,reg1,reg3,Final_electricity,574427.2457351408
3360,2027,1,reg1,reg3,Final_electricity,605448.7081562575
3361,2027,2,reg1,reg3,Final_electricity,594154.0597461062
3362,2027,3,reg1,reg3,Final_electricity,602041.2283567581
3363,2027,4,reg1,reg3,Final_electricity,602159.0638021325
3364,2027,5,reg1,reg3,Final_electricity,587856.34916342
3365,2027,6,reg1,reg3,Final_electricity,549914.7351114053
3366,2027,7,reg1,reg3,Final_electricity,435434.447276764
3367,2027,8,reg1,reg3,Final_electricity,319137.6919863577
3368,2027,9,reg1,reg3,Final_electricity,438431.5158203471
3369,2027,10,reg1,reg3,Final_electricity,548974.6349427399
3370,2027,11,reg1,reg3,Final_electricity,521135.59589286556
3371,2027,12,reg1,reg3,Final_electricity,520972.13929628243
3372,2027,13,reg1,reg3,Final_electricity,528425.4384353433
3373,2027,14,reg1,reg3,Final_electricity,489286.53305395256
3374,2027,15,reg1,reg3,Final_electricity,492174.4627244764
3375,2027,16,reg1,reg3,Final_electricity,515609.8873388274
3376,2027,17,reg1,reg3,Final_electricity,566234.4226535675
3377,2027,18,reg1,reg3,Final_electricity,401248.8527344269
3378,2027,19,reg1,reg3,Final_electricity,268482.9470655951
3379,2027,20,reg1,reg3,Final_electricity,163683.07696130374
3380,2027,21,reg1,reg3,Final_electricity,237434.7607629198
3381,2027,22,reg1,reg3,Final_electricity,469205.7720288587
3382,2027,23,reg1,reg3,Final_electricity,602704.9337414034
3383,2027,24,reg1,reg3,Final_electricity,597759.8423657129
3384,2028,1,reg1,reg3,Final_electricity,219380.9194712451
3385,2028,2,reg1,reg3,Final_electricity,445916.8205467002
3386,2028,3,reg1,reg3,Final_electricity,525447.6127580326
3387,2028,4,reg1,reg3,Final_electricity,497471.5844259803
3388,2028,5,reg1,reg3,Final_electricity,482114.319202799
3389,2028,6,reg1,reg3,Final_electricity,441434.59105316614
3390,2028,7,reg1,reg3,Final_electricity,17823.330026121337
3391,2028,8,reg1,reg3,Final_electricity,187333.14233160214
3392,2028,9,reg1,reg3,Final_electricity,309491.87673389097
3393,2028,10,reg1,reg3,Final_electricity,150133.02599933246
3394,2028,11,reg1,reg3,Final_electricity,174947.43093403627
3395,2028,12,reg1,reg3,Final_electricity,155499.28021175208
3396,2028,13,reg1,reg3,Final_electricity,135568.63521908014
3397,2028,14,reg1,reg3,Final_electricity,242670.7334008207
3398,2028,15,reg1,reg3,Final_electricity,268693.49727432925
3399,2028,16,reg1,reg3,Final_electricity,262834.91647107113
3400,2028,17,reg1,reg3,Final_electricity,453178.58595139947
3401,2028,18,reg1,reg3,Final_electricity,280539.6488178991
3402,2028,19,reg1,reg3,Final_electricity,138749.15196363043
3403,2028,20,reg1,reg3,Final_electricity,25721.33027282251
3404,2028,21,reg1,reg3,Final_electricity,104876.88038549325
3405,2028,22,reg1,reg3,Final_electricity,354016.1003847648
3406,2028,23,reg1,reg3,Final_electricity,497614.8159560421
3407,2028,24,reg1,reg3,Final_electricity,492416.1340122187
3408,2029,1,reg1,reg3,Final_electricity,112900.74774074195
3409,2029,2,reg1,reg3,Final_electricity,80098.16471304176
3410,2029,3,reg1,reg3,Final_electricity,119564.17777466546
3411,2029,4,reg1,reg3,Final_electricity,89533.37330982652
3412,2029,5,reg1,reg3,Final_electricity,73045.61694391035
3413,2029,6,reg1,reg3,Final_electricity,29430.596945082652
3414,2029,7,reg1,reg3,Final_electricity,0.0
3415,2029,8,reg1,reg3,Final_electricity,0.0
3416,2029,9,reg1,reg3,Final_electricity,0.0
3417,2029,10,reg1,reg3,Final_electricity,23042.1292644504
3418,2029,11,reg1,reg3,Final_electricity,47635.740026333886
3419,2029,12,reg1,reg3,Final_electricity,25984.961459700702
3420,2029,13,reg1,reg3,Final_electricity,4860.837910461426
3421,2029,14,reg1,reg3,Final_electricity,121382.80268017756
3422,2029,15,reg1,reg3,Final_electricity,151983.21685770308
3423,2029,16,reg1,reg3,Final_electricity,149402.0641191943
3424,2029,17,reg1,reg3,Final_electricity,36269.39328572848
3425,2029,18,reg1,reg3,Final_electricity,0.0
3426,2029,19,reg1,reg3,Final_electricity,0.0
3427,2029,20,reg1,reg3,Final_electricity,0.0
3428,2029,21,reg1,reg3,Final_electricity,0.0
3429,2029,22,reg1,reg3,Final_electricity,0.0
3430,2029,23,reg1,reg3,Final_electricity,89244.97153368258
3431,2029,24,reg1,reg3,Final_electricity,83774.43739483193
3432,2030,1,reg1,reg3,Final_electricity,0.0
3433,2030,2,reg1,reg3,Final_electricity,0.0
3434,2030,3,reg1,reg3,Final_electricity,0.0
3435,2030,4,reg1,reg3,Final_electricity,0.0
3436,2030,5,reg1,reg3,Final_electricity,0.0
3437,2030,6,reg1,reg3,Final_electricity,0.0
3438,2030,7,reg1,reg3,Final_electricity,0.0
3439,2030,8,reg1,reg3,Final_electricity,0.0
3440,2030,9,reg1,reg3,Final_electricity,0.0
3441,2030,10,reg1,reg3,Final_electricity,0.0
3442,2030,11,reg1,reg3,Final_electricity,0.0
3443,2030,12,reg1,reg3,Final_electricity,0.0
3444,2030,13,reg1,reg3,Final_electricity,0.0
3445,2030,14,reg1,reg3,Final_electricity,0.0
3446,2030,15,reg1,reg3,Final_electricity,0.0
3447,2030,16,reg1,reg3,Final_electricity,0.0
3448,2030,17,reg1,reg3,Final_electricity,0.0
3449,2030,18,reg1,reg3,Final_electricity,0.0
3450,2030,19,reg1,reg3,Final_electricity,0.0
3451,2030,20,reg1,reg3,Final_electricity,0.0
3452,2030,21,reg1,reg3,Final_electricity,0.0
3453,2030,22,reg1,reg3,Final_electricity,0.0
3454,2030,23,reg1,reg3,Final_electricity,0.0
3455,2030,24,reg1,reg3,Final_electricity,0.0
3456,2019,1,reg2,reg1,Coal,0.0
3457,2019,2,reg2,reg1,Coal,0.0
3458,2019,3,reg2,reg1,Coal,0.0
3459,2019,4,reg2,reg1,Coal,0.0
3460,2019,5,reg2,reg1,Coal,0.0
3461,2019,6,reg2,reg1,Coal,0.0
3462,2019,7,reg2,reg1,Coal,0.0
3463,2019,8,reg2,reg1,Coal,0.0
3464,2019,9,reg2,reg1,Coal,0.0
3465,2019,10,reg2,reg1,Coal,0.0
3466,2019,11,reg2,reg1,Coal,0.0
3467,2019,12,reg2,reg1,Coal,0.0
3468,2019,13,reg2,reg1,Coal,0.0
3469,2019,14,reg2,reg1,Coal,0.0
3470,2019,15,reg2,reg1,Coal,0.0
3471,2019,16,reg2,reg1,Coal,0.0
3472,2019,17,reg2,reg1,Coal,0.0
3473,2019,18,reg2,reg1,Coal,0.0
3474,2019,19,reg2,reg1,Coal,0.0
3475,2019,20,reg2,reg1,Coal,0.0
3476,2019,21,reg2,reg1,Coal,0.0
3477,2019,22,reg2,reg1,Coal,0.0
3478,2019,23,reg2,reg1,Coal,0.0
3479,2019,24,reg2,reg1,Coal,0.0
3480,2020,1,reg2,reg1,Coal,0.0
3481,2020,2,reg2,reg1,Coal,0.0
3482,2020,3,reg2,reg1,Coal,0.0
3483,2020,4,reg2,reg1,Coal,0.0
3484,2020,5,reg2,reg1,Coal,0.0
3485,2020,6,reg2,reg1,Coal,0.0
3486,2020,7,reg2,reg1,Coal,0.0
3487,2020,8,reg2,reg1,Coal,0.0
3488,2020,9,reg2,reg1,Coal,0.0
3489,2020,10,reg2,reg1,Coal,0.0
3490,2020,11,reg2,reg1,Coal,0.0
3491,2020,12,reg2,reg1,Coal,0.0
3492,2020,13,reg2,reg1,Coal,0.0
3493,2020,14,reg2,reg1,Coal,0.0
3494,2020,15,reg2,reg1,Coal,0.0
3495,2020,16,reg2,reg1,Coal,0.0
3496,2020,17,reg2,reg1,Coal,0.0
3497,2020,18,reg2,reg1,Coal,0.0
3498,2020,19,reg2,reg1,Coal,0.0
3499,2020,20,reg2,reg1,Coal,0.0
3500,2020,21,reg2,reg1,Coal,0.0
3501,2020,22,reg2,reg1,Coal,0.0
3502,2020,23,reg2,reg1,Coal,0.0
3503,2020,24,reg2,reg1,Coal,0.0
3504,2021,1,reg2,reg1,Coal,0.0
3505,2021,2,reg2,reg1,Coal,0.0
3506,2021,3,reg2,reg1,Coal,0.0
3507,2021,4,reg2,reg1,Coal,0.0
3508,2021,5,reg2,reg1,Coal,0.0
3509,2021,6,reg2,reg1,Coal,0.0
3510,2021,7,reg2,reg1,Coal,0.0
3511,2021,8,reg2,reg1,Coal,0.0
3512,2021,9,reg2,reg1,Coal,0.0
3513,2021,10,reg2,reg1,Coal,0.0
3514,2021,11,reg2,reg1,Coal,0.0
3515,2021,12,reg2,reg1,Coal,0.0
3516,2021,13,reg2,reg1,Coal,0.0
3517,2021,14,reg2,reg1,Coal,0.0
3518,2021,15,reg2,reg1,Coal,0.0
3519,2021,16,reg2,reg1,Coal,0.0
3520,2021,17,reg2,reg1,Coal,0.0
3521,2021,18,reg2,reg1,Coal,0.0
3522,2021,19,reg2,reg1,Coal,0.0
3523,2021,20,reg2,reg1,Coal,0.0
3524,2021,21,reg2,reg1,Coal,0.0
3525,2021,22,reg2,reg1,Coal,0.0
3526,2021,23,reg2,reg1,Coal,0.0
3527,2021,24,reg2,reg1,Coal,0.0
3528,2022,1,reg2,reg1,Coal,0.0
3529,2022,2,reg2,reg1,Coal,0.0
3530,2022,3,reg2,reg1,Coal,0.0
3531,2022,4,reg2,reg1,Coal,0.0
3532,2022,5,reg2,reg1,Coal,0.0
3533,2022,6,reg2,reg1,Coal,0.0
3534,2022,7,reg2,reg1,Coal,0.0
3535,2022,8,reg2,reg1,Coal,0.0
3536,2022,9,reg2,reg1,Coal,0.0
3537,2022,10,reg2,reg1,Coal,0.0
3538,2022,11,reg2,reg1,Coal,0.0
3539,2022,12,reg2,reg1,Coal,0.0
3540,2022,13,reg2,reg1,Coal,0.0
3541,2022,14,reg2,reg1,Coal,0.0
3542,2022,15,reg2,reg1,Coal,0.0
3543,2022,16,reg2,reg1,Coal,0.0
3544,2022,17,reg2,reg1,Coal,0.0
3545,2022,18,reg2,reg1,Coal,0.0
3546,2022,19,reg2,reg1,Coal,0.0
3547,2022,20,reg2,reg1,Coal,0.0
3548,2022,21,reg2,reg1,Coal,0.0
3549,2022,22,reg2,reg1,Coal,0.0
3550,2022,23,reg2,reg1,Coal,0.0
3551,2022,24,reg2,reg1,Coal,0.0
3552,2023,1,reg2,reg1,Coal,0.0
3553,2023,2,reg2,reg1,Coal,0.0
3554,2023,3,reg2,reg1,Coal,0.0
3555,2023,4,reg2,reg1,Coal,0.0
3556,2023,5,reg2,reg1,Coal,0.0
3557,2023,6,reg2,reg1,Coal,0.0
3558,2023,7,reg2,reg1,Coal,0.0
3559,2023,8,reg2,reg1,Coal,0.0
3560,2023,9,reg2,reg1,Coal,0.0
3561,2023,10,reg2,reg1,Coal,0.0
3562,2023,11,reg2,reg1,Coal,0.0
3563,2023,12,reg2,reg1,Coal,0.0
3564,2023,13,reg2,reg1,Coal,0.0
3565,2023,14,reg2,reg1,Coal,0.0
3566,2023,15,reg2,reg1,Coal,0.0
3567,2023,16,reg2,reg1,Coal,0.0
3568,2023,17,reg2,reg1,Coal,0.0
3569,2023,18,reg2,reg1,Coal,0.0
3570,2023,19,reg2,reg1,Coal,0.0
3571,2023,20,reg2,reg1,Coal,0.0
3572,2023,21,reg2,reg1,Coal,0.0
3573,2023,22,reg2,reg1,Coal,0.0
3574,2023,23,reg2,reg1,Coal,0.0
3575,2023,24,reg2,reg1,Coal,0.0
3576,2024,1,reg2,reg1,Coal,0.0
3577,2024,2,reg2,reg1,Coal,0.0
3578,2024,3,reg2,reg1,Coal,0.0
3579,2024,4,reg2,reg1,Coal,0.0
3580,2024,5,reg2,reg1,Coal,0.0
3581,2024,6,reg2,reg1,Coal,0.0
3582,2024,7,reg2,reg1,Coal,0.0
3583,2024,8,reg2,reg1,Coal,0.0
3584,2024,9,reg2,reg1,Coal,0.0
3585,2024,10,reg2,reg1,Coal,0.0
3586,2024,11,reg2,reg1,Coal,0.0
3587,2024,12,reg2,reg1,Coal,0.0
3588,2024,13,reg2,reg1,Coal,0.0
3589,2024,14,reg2,reg1,Coal,0.0
3590,2024,15,reg2,reg1,Coal,0.0
3591,2024,16,reg2,reg1,Coal,0.0
3592,2024,17,reg2,reg1,Coal,0.0
3593,2024,18,reg2,reg1,Coal,0.0
3594,2024,19,reg2,reg1,Coal,0.0
3595,2024,20,reg2,reg1,Coal,0.0
3596,2024,21,reg2,reg1,Coal,0.0
3597,2024,22,reg2,reg1,Coal,0.0
3598,2024,23,reg2,reg1,Coal,0.0
3599,2024,24,reg2,reg1,Coal,0.0
3600,2025,1,reg2,reg1,Coal,0.0
3601,2025,2,reg2,reg1,Coal,0.0
3602,2025,3,reg2,reg1,Coal,0.0
3603,2025,4,reg2,reg1,Coal,0.0
3604,2025,5,reg2,reg1,Coal,0.0
3605,2025,6,reg2,reg1,Coal,0.0
3606,2025,7,reg2,reg1,Coal,0.0
3607,2025,8,reg2,reg1,Coal,0.0
3608,2025,9,reg2,reg1,Coal,0.0
3609,2025,10,reg2,reg1,Coal,0.0
3610,2025,11,reg2,reg1,Coal,0.0
3611,2025,12,reg2,reg1,Coal,0.0
3612,2025,13,reg2,reg1,Coal,0.0
3613,2025,14,reg2,reg1,Coal,0.0
3614,2025,15,reg2,reg1,Coal,0.0
3615,2025,16,reg2,reg1,Coal,0.0
3616,2025,17,reg2,reg1,Coal,0.0
3617,2025,18,reg2,reg1,Coal,0.0
3618,2025,19,reg2,reg1,Coal,0.0
3619,2025,20,reg2,reg1,Coal,0.0
3620,2025,21,reg2,reg1,Coal,0.0
3621,2025,22,reg2,reg1,Coal,0.0
3622,2025,23,reg2,reg1,Coal,0.0
3623,2025,24,reg2,reg1,Coal,0.0
3624,2026,1,reg2,reg1,Coal,0.0
3625,2026,2,reg2,reg1,Coal,0.0
3626,2026,3,reg2,reg1,Coal,0.0
3627,2026,4,reg2,reg1,Coal,0.0
3628,2026,5,reg2,reg1,Coal,0.0
3629,2026,6,reg2,reg1,Coal,0.0
3630,2026,7,reg2,reg1,Coal,0.0
3631,2026,8,reg2,reg1,Coal,0.0
3632,2026,9,reg2,reg1,Coal,0.0
3633,2026,10,reg2,reg1,Coal,0.0
3634,2026,11,reg2,reg1,Coal,0.0
3635,2026,12,reg2,reg1,Coal,0.0
3636,2026,13,reg2,reg1,Coal,0.0
3637,2026,14,reg2,reg1,Coal,0.0
3638,2026,15,reg2,reg1,Coal,0.0
3639,2026,16,reg2,reg1,Coal,0.0
3640,2026,17,reg2,reg1,Coal,0.0
3641,2026,18,reg2,reg1,Coal,0.0
3642,2026,19,reg2,reg1,Coal,0.0
3643,2026,20,reg2,reg1,Coal,0.0
3644,2026,21,reg2,reg1,Coal,0.0
3645,2026,22,reg2,reg1,Coal,0.0
3646,2026,23,reg2,reg1,Coal,0.0
3647,2026,24,reg2,reg1,Coal,0.0
3648,2027,1,reg2,reg1,Coal,0.0
3649,2027,2,reg2,reg1,Coal,0.0
3650,2027,3,reg2,reg1,Coal,0.0
3651,2027,4,reg2,reg1,Coal,0.0
3652,2027,5,reg2,reg1,Coal,0.0
3653,2027,6,reg2,reg1,Coal,0.0
3654,2027,7,reg2,reg1,Coal,0.0
3655,2027,8,reg2,reg1,Coal,0.0
3656,2027,9,reg2,reg1,Coal,0.0
3657,2027,10,reg2,reg1,Coal,0.0
3658,2027,11,reg2,reg1,Coal,0.0
3659,2027,12,reg2,reg1,Coal,0.0
3660,2027,13,reg2,reg1,Coal,0.0
3661,2027,14,reg2,reg1,Coal,0.0
3662,2027,15,reg2,reg1,Coal,0.0
3663,2027,16,reg2,reg1,Coal,0.0
3664,2027,17,reg2,reg1,Coal,0.0
3665,2027,18,reg2,reg1,Coal,0.0
3666,2027,19,reg2,reg1,Coal,0.0
3667,2027,20,reg2,reg1,Coal,0.0
3668,2027,21,reg2,reg1,Coal,0.0
3669,2027,22,reg2,reg1,Coal,0.0
3670,2027,23,reg2,reg1,Coal,0.0
3671,2027,24,reg2,reg1,Coal,0.0
3672,2028,1,reg2,reg1,Coal,0.0
3673,2028,2,reg2,reg1,Coal,0.0
3674,2028,3,reg2,reg1,Coal,0.0
3675,2028,4,reg2,reg1,Coal,0.0
3676,2028,5,reg2,reg1,Coal,0.0
3677,2028,6,reg2,reg1,Coal,0.0
3678,2028,7,reg2,reg1,Coal,0.0
3679,2028,8,reg2,reg1,Coal,0.0
3680,2028,9,reg2,reg1,Coal,0.0
3681,2028,10,reg2,reg1,Coal,0.0
3682,2028,11,reg2,reg1,Coal,0.0
3683,2028,12,reg2,reg1,Coal,0.0
3684,2028,13,reg2,reg1,Coal,0.0
3685,2028,14,reg2,reg1,Coal,0.0
3686,2028,15,reg2,reg1,Coal,0.0
3687,2028,16,reg2,reg1,Coal,0.0
3688,2028,17,reg2,reg1,Coal,0.0
3689,2028,18,reg2,reg1,Coal,0.0
3690,2028,19,reg2,reg1,Coal,0.0
3691,2028,20,reg2,reg1,Coal,0.0
3692,2028,21,reg2,reg1,Coal,0.0
3693,2028,22,reg2,reg1,Coal,0.0
3694,2028,23,reg2,reg1,Coal,0.0
3695,2028,24,reg2,reg1,Coal,0.0
3696,2029,1,reg2,reg1,Coal,0.0
3697,2029,2,reg2,reg1,Coal,0.0
3698,2029,3,reg2,reg1,Coal,0.0
3699,2029,4,reg2,reg1,Coal,0.0
3700,2029,5,reg2,reg1,Coal,0.0
3701,2029,6,reg2,reg1,Coal,0.0
3702,2029,7,reg2,reg1,Coal,0.0
3703,2029,8,reg2,reg1,Coal,0.0
3704,2029,9,reg2,reg1,Coal,0.0
3705,2029,10,reg2,reg1,Coal,0.0
3706,2029,11,reg2,reg1,Coal,0.0
3707,2029,12,reg2,reg1,Coal,0.0
3708,2029,13,reg2,reg1,Coal,0.0
3709,2029,14,reg2,reg1,Coal,0.0
3710,2029,15,reg2,reg1,Coal,0.0
3711,2029,16,reg2,reg1,Coal,0.0
3712,2029,17,reg2,reg1,Coal,0.0
3713,2029,18,reg2,reg1,Coal,0.0
3714,2029,19,reg2,reg1,Coal,0.0
3715,2029,20,reg2,reg1,Coal,0.0
3716,2029,21,reg2,reg1,Coal,0.0
3717,2029,22,reg2,reg1,Coal,0.0
3718,2029,23,reg2,reg1,Coal,0.0
3719,2029,24,reg2,reg1,Coal,0.0
3720,2030,1,reg2,reg1,Coal,0.0
3721,2030,2,reg2,reg1,Coal,0.0
3722,2030,3,reg2,reg1,Coal,0.0
3723,2030,4,reg2,reg1,Coal,0.0
3724,2030,5,reg2,reg1,Coal,0.0
3725,2030,6,reg2,reg1,Coal,0.0
3726,2030,7,reg2,reg1,Coal,0.0
3727,2030,8,reg2,reg1,Coal,0.0
3728,2030,9,reg2,reg1,Coal,0.0
3729,2030,10,reg2,reg1,Coal,0.0
3730,2030,11,reg2,reg1,Coal,0.0
3731,2030,12,reg2,reg1,Coal,0.0
3732,2030,13,reg2,reg1,Coal,0.0
3733,2030,14,reg2,reg1,Coal,0.0
3734,2030,15,reg2,reg1,Coal,0.0
3735,2030,16,reg2,reg1,Coal,0.0
3736,2030,17,reg2,reg1,Coal,0.0
3737,2030,18,reg2,reg1,Coal,0.0
3738,2030,19,reg2,reg1,Coal,0.0
3739,2030,20,reg2,reg1,Coal,0.0
3740,2030,21,reg2,reg1,Coal,0.0
3741,2030,22,reg2,reg1,Coal,0.0
3742,2030,23,reg2,reg1,Coal,0.0
3743,2030,24,reg2,reg1,Coal,0.0
3744,2019,1,reg2,reg1,Diesel,0.0
3745,2019,2,reg2,reg1,Diesel,0.0
3746,2019,3,reg2,reg1,Diesel,0.0
3747,2019,4,reg2,reg1,Diesel,0.0
3748,2019,5,reg2,reg1,Diesel,0.0
3749,2019,6,reg2,reg1,Diesel,0.0
3750,2019,7,reg2,reg1,Diesel,0.0
3751,2019,8,reg2,reg1,Diesel,0.0
3752,2019,9,reg2,reg1,Diesel,0.0
3753,2019,10,reg2,reg1,Diesel,0.0
3754,2019,11,reg2,reg1,Diesel,0.0
3755,2019,12,reg2,reg1,Diesel,0.0
3756,2019,13,reg2,reg1,Diesel,0.0
3757,2019,14,reg2,reg1,Diesel,0.0
3758,2019,15,reg2,reg1,Diesel,0.0
3759,2019,16,reg2,reg1,Diesel,0.0
3760,2019,17,reg2,reg1,Diesel,0.0
3761,2019,18,reg2,reg1,Diesel,0.0
3762,2019,19,reg2,reg1,Diesel,0.0
3763,2019,20,reg2,reg1,Diesel,0.0
3764,2019,21,reg2,reg1,Diesel,0.0
3765,2019,22,reg2,reg1,Diesel,0.0
3766,2019,23,reg2,reg1,Diesel,0.0
3767,2019,24,reg2,reg1,Diesel,0.0
3768,2020,1,reg2,reg1,Diesel,0.0
3769,2020,2,reg2,reg1,Diesel,0.0
3770,2020,3,reg2,reg1,Diesel,0.0
3771,2020,4,reg2,reg1,Diesel,0.0
3772,2020,5,reg2,reg1,Diesel,0.0
